Customer_Job,Current,_30_Jan,_31_60,_61_90,_90,Total,Aging_Month,Parent_Column,True_Parent_Field
Baystate Health OB/GYN,2506.41,1029.79,0.0,0.0,0.0,3536.2,2020-09-30,,BH
Baystate Health OB/GYN,3074.2,0.0,0.0,0.0,340.84,3415.04,2020-08-31,,BH
Baystate Health OB/GYN,3882.61,0.0,0.0,0.0,340.84,4223.45,2020-07-31,,BH
Baystate Health OB/GYN,3647.45,0.0,0.0,79.0,261.84,3988.29,2020-06-30,,BH
Baystate Health OB/GYN,2301.54,0.0,79.0,0.0,261.84,2642.38,2020-05-31,,BH
Baystate Health OB/GYN,2981.75,159.0,195.0,615.84,0.0,3951.59,2020-04-30,,BH
Baystate Health OB/GYN,6245.49,586.25,615.84,0.0,0.0,7447.58,2020-03-31,,BH
Baystate Health OB/GYN,6967.17,615.84,0.0,0.0,0.0,7583.01,2020-02-29,,BH
Baystate Health OB/GYN,8314.32,0.0,0.0,0.0,0.0,8314.32,2020-01-31,,BH
Baystate Health OB/GYN,99.45,0.0,0.0,0.0,0.0,99.45,2022-01-31,,BH
Baystate Health OB/GYN,99.45,0.0,0.0,0.0,0.0,99.45,2022-02-02,,BH
Baystate Health OB/GYN,99.45,0.0,0.0,0.0,0.0,99.45,2022-03-03,,BH
Baystate Health OB/GYN,99.45,0.0,0.0,0.0,0.0,99.45,2022-04-04,,BH
Baystate Health OB/GYN,99.45,0.0,0.0,0.0,0.0,99.45,2022-05-05,,BH
Baystate Health OB/GYN - Westfield,1041.93,0.0,0.0,0.0,0.0,1041.93,2022-01-31,,BH
Baystate Health OB/GYN - Westfield,1041.93,0.0,0.0,0.0,0.0,1041.93,2022-02-02,,BH
Baystate Health OB/GYN - Westfield,1041.93,0.0,0.0,0.0,0.0,1041.93,2022-03-03,,BH
Baystate Health OB/GYN - Westfield,1041.93,0.0,0.0,0.0,0.0,1041.93,2022-04-04,,BH
Baystate Health OB/GYN - Westfield,1041.93,0.0,0.0,0.0,0.0,1041.93,2022-05-05,,BH
Baystate Health Plastic Surgery (MAIN),1817.93,2203.97,125.63,18.04,0.0,4165.57,2019-12-31,,BH
Baystate Health Plastic Surgery (MAIN),4021.9,125.63,18.04,0.0,0.0,4165.57,2019-11-30,,BH
Baystate Health Plastic Surgery (MAIN),4147.53,18.04,0.0,0.0,0.0,4165.57,2019-10-30,,BH
Baystate Health Plastic Surgery (MAIN),4165.57,0.0,0.0,0.0,0.0,4165.57,2019-09-30,,BH
Baystate Health Plastic Surgery (MAIN),335.13,0.0,248.33,0.0,3588.73,4172.19,2020-08-31,,BH
Baystate Health Plastic Surgery (MAIN),335.13,248.33,0.0,460.68,3128.05,4172.19,2020-07-31,,BH
Baystate Health Plastic Surgery (MAIN),248.33,0.0,460.68,3128.05,0.0,3837.06,2020-06-30,,BH
Baystate Health Plastic Surgery (MAIN),248.33,460.68,3128.05,0.0,0.0,3837.06,2020-05-31,,BH
Baystate Health Plastic Surgery (MAIN),460.68,3128.05,0.0,0.0,0.0,3588.73,2020-04-30,,BH
Baystate Health Plastic Surgery (MAIN),3588.73,2268.8,866.85,0.0,0.0,6724.38,2020-03-31,,BH
Baystate Health Plastic Surgery (MAIN),3872.72,866.85,0.0,0.0,0.0,4739.57,2020-02-29,,BH
Baystate Health Plastic Surgery (MAIN),3591.69,528.55,2203.97,125.63,18.04,6467.88,2020-01-31,,BH
Baystate Health Vascular Surgery (MAIN),111.48,27.47,25.59,0.0,0.0,164.54,2019-12-31,,BH
Baystate Health Vascular Surgery (MAIN),138.95,25.59,0.0,0.0,0.0,164.54,2019-11-30,,BH
Baystate Health Vascular Surgery (MAIN),164.54,0.0,0.0,0.0,0.0,164.54,2019-10-30,,BH
Baystate Health Vascular Surgery (MAIN),164.54,0.0,0.0,0.0,0.0,164.54,2019-09-30,,BH
Baystate Health Vascular Surgery (MAIN),0.0,19.48,111.48,0.0,53.06,184.02,2020-03-31,,BH
Baystate Health Vascular Surgery (MAIN),19.48,111.48,0.0,27.47,25.59,184.02,2020-02-29,,BH
Baystate Health Vascular Surgery (MAIN),130.96,0.0,27.47,25.59,0.0,184.02,2020-01-31,,BH
Baystate Medical Center-Emergency,19841.94,21656.92,0.0,0.0,76.65,41575.51,2019-03-31,,BH
Baystate Medical Center-Emergency,22526.3,10587.6,11584.36,0.0,76.65,44774.91,2019-04-30,,BH
Baystate Medical Center-Emergency,22316.34,0.0,0.0,0.0,76.65,22392.99,2019-05-31,,BH
Baystate Medical Center-Emergency,24654.66,11413.62,0.0,0.0,0.0,36068.28,2019-06-30,,BH
Baystate Medical Center-Emergency,22873.4,11907.8,0.0,0.0,0.0,34781.2,2019-07-31,,BH
Baystate Medical Center-Emergency,21872.24,11613.62,0.0,0.0,0.0,33485.86,2019-08-31,,BH
Baystate Medical Center-Emergency,10875.98,4742.38,0.0,0.0,0.0,15618.36,2019-12-31,,BH
Baystate Medical Center-Emergency,15618.36,0.0,0.0,0.0,0.0,15618.36,2019-11-30,,BH
Baystate Medical Center-Emergency,15618.36,0.0,0.0,0.0,0.0,15618.36,2019-10-30,,BH
Baystate Medical Center-Emergency,15618.36,0.0,0.0,0.0,0.0,15618.36,2019-09-30,,BH
Baystate Medical Center-Emergency,5079.51,0.0,0.0,378.46,0.0,5457.97,2021-01-31,,BH
Baystate Medical Center-Emergency,9610.16,335.07,0.0,0.0,0.0,9945.23,2021-03-31,,BH
Baystate Medical Center-Emergency,5070.11,0.0,0.0,0.0,0.0,5070.11,2021-02-28,,BH
Baystate Medical Center-Emergency,8953.2,0.0,0.0,0.0,0.0,8953.2,2021-04-30,,BH
Baystate Medical Center-Emergency,9077.94,0.0,0.0,0.0,0.0,9077.94,2021-05-31,,BH
Baystate Medical Center-Emergency,9319.86,0.0,0.0,0.0,0.0,9319.86,2021-06-30,,BH
Baystate Medical Center-Emergency,8922.15,0.0,0.0,0.0,0.0,8922.15,2021-07-31,,BH
Baystate Medical Center-Emergency,4171.77,0.0,0.0,0.0,0.0,4171.77,2021-08-31,,BH
Baystate Medical Center-Emergency,4303.8,0.0,0.0,0.0,0.0,4303.8,2021-09-30,,BH
Baystate Medical Center-Emergency,8748.0,0.0,0.0,0.0,0.0,8748.0,2021-10-31,,BH
Baystate Medical Center-Emergency,8642.16,0.0,0.0,0.0,0.0,8642.16,2021-11-30,,BH
Baystate Medical Center-Emergency,7498.15,0.0,0.0,0.0,0.0,7498.15,2021-12-31,,BH
Baystate Medical Center-Emergency,9219.15,0.0,378.46,0.0,0.0,9597.61,2020-12-31,,BH
Baystate Medical Center-Emergency,9088.47,378.46,0.0,0.0,0.0,9466.93,2020-11-30,,BH
Baystate Medical Center-Emergency,9704.26,0.0,0.0,0.0,0.0,9704.26,2020-10-31,,BH
Baystate Medical Center-Emergency,6845.04,0.0,0.0,0.0,0.0,6845.04,2020-09-30,,BH
Baystate Medical Center-Emergency,5443.37,0.0,0.0,0.0,0.0,5443.37,2020-08-31,,BH
Baystate Medical Center-Emergency,11219.84,0.0,0.0,0.0,0.0,11219.84,2020-07-31,,BH
Baystate Medical Center-Emergency,15097.45,0.0,0.0,0.0,0.0,15097.45,2020-06-30,,BH
Baystate Medical Center-Emergency,14441.73,0.0,0.0,0.0,0.0,14441.73,2020-05-31,,BH
Baystate Medical Center-Emergency,18065.8,0.0,0.0,0.0,0.0,18065.8,2020-04-30,,BH
Baystate Medical Center-Emergency,17470.83,0.0,0.0,0.0,0.0,17470.83,2020-03-31,,BH
Baystate Medical Center-Emergency,18461.22,0.0,0.0,0.0,0.0,18461.22,2020-02-29,,BH
Baystate Medical Center-Emergency,18049.9,0.0,0.0,0.0,0.0,18049.9,2020-01-31,,BH
Baystate Medical Center-Emergency,7426.0,0.0,0.0,0.0,0.0,7426.0,2022-01-31,,BH
Baystate Medical Center-Emergency,7426.0,0.0,0.0,0.0,0.0,7426.0,2022-02-02,,BH
Baystate Medical Center-Emergency,7426.0,0.0,0.0,0.0,0.0,7426.0,2022-03-03,,BH
Baystate Medical Center-Emergency,7426.0,0.0,0.0,0.0,0.0,7426.0,2022-04-04,,BH
Baystate Medical Center-Emergency,7426.0,0.0,0.0,0.0,0.0,7426.0,2022-05-05,,BH
Baystate Primary Care Ludlow,7006.5,0.0,0.0,0.0,0.0,7006.5,2021-01-31,,BH
Baystate Primary Care Ludlow,8281.77,0.0,0.0,0.0,0.0,8281.77,2021-03-31,,BH
Baystate Primary Care Ludlow,7850.04,0.0,0.0,0.0,0.0,7850.04,2021-02-28,,BH
Baystate Primary Care Ludlow,7432.02,0.0,0.0,0.0,0.0,7432.02,2021-04-30,,BH
Baystate Primary Care Ludlow,8243.91,0.0,0.0,0.0,0.0,8243.91,2021-05-31,,BH
Baystate Primary Care Ludlow,7873.11,0.0,0.0,0.0,0.0,7873.11,2021-06-30,,BH
Baystate Primary Care Ludlow,6464.52,0.0,0.0,0.0,0.0,6464.52,2021-07-31,,BH
Baystate Primary Care Ludlow,3651.75,0.0,0.0,0.0,0.0,3651.75,2021-08-31,,BH
Baystate Primary Care Ludlow,7451.19,0.0,0.0,0.0,0.0,7451.19,2021-09-30,,BH
Baystate Primary Care Ludlow,5496.66,0.0,0.0,0.0,0.0,5496.66,2021-10-31,,BH
Baystate Primary Care Ludlow,1697.22,0.0,0.0,0.0,0.0,1697.22,2021-11-30,,BH
Baystate Primary Care Ludlow,8172.63,3553.47,239.83,0.0,0.0,11965.93,2020-12-31,,BH
Baystate Primary Care Ludlow,7920.45,239.83,0.0,0.0,0.0,8160.28,2020-11-30,,BH
Baystate Primary Care Ludlow,7871.11,0.0,0.0,0.0,0.0,7871.11,2020-10-31,,BH
Baystate Primary Care Ludlow,8927.28,0.0,0.0,0.0,0.0,8927.28,2020-09-30,,BH
Baystate Primary Care Ludlow,4849.47,0.0,0.0,0.0,0.0,4849.47,2020-08-31,,BH
Baystate Primary Care Ludlow,1304.47,0.0,0.0,0.0,0.0,1304.47,2022-01-31,,BH
Baystate Primary Care Ludlow,1304.47,0.0,0.0,0.0,0.0,1304.47,2022-02-02,,BH
Baystate Primary Care Ludlow,1304.47,0.0,0.0,0.0,0.0,1304.47,2022-03-03,,BH
Baystate Primary Care Ludlow,1304.47,0.0,0.0,0.0,0.0,1304.47,2022-04-04,,BH
Baystate Primary Care Ludlow,1304.47,0.0,0.0,0.0,0.0,1304.47,2022-05-05,,BH
Baystate Primary Care Monson,362.78,0.0,0.0,0.0,0.0,362.78,2019-04-30,,BH
Baystate Primary Care Monson,315.0,362.78,0.0,0.0,0.0,677.78,2019-05-31,,BH
Baystate Primary Care Monson,2160.02,315.0,0.0,0.0,0.0,2475.02,2019-06-30,,BH
Baystate Primary Care Monson,2648.14,2116.02,315.0,0.0,0.0,5079.16,2019-07-31,,BH
Baystate Primary Care Monson,3197.26,2648.14,0.0,315.0,0.0,6160.4,2019-08-31,,BH
Baystate Primary Care Monson,782.4,0.0,1664.92,0.0,0.0,2447.32,2019-12-31,,BH
Baystate Primary Care Monson,782.4,1664.92,0.0,0.0,0.0,2447.32,2019-11-30,,BH
Baystate Primary Care Monson,2447.32,0.0,0.0,0.0,0.0,2447.32,2019-10-30,,BH
Baystate Primary Care Monson,2447.32,0.0,0.0,0.0,0.0,2447.32,2019-09-30,,BH
Baystate Primary Care Monson,9374.67,0.0,0.0,0.0,0.0,9374.67,2021-01-31,,BH
Baystate Primary Care Monson,10891.21,0.0,0.0,0.0,0.0,10891.21,2021-03-31,,BH
Baystate Primary Care Monson,12506.08,0.0,0.0,0.0,0.0,12506.08,2021-02-28,,BH
Baystate Primary Care Monson,7353.72,8304.07,0.0,0.0,0.0,15657.79,2021-04-30,,BH
Baystate Primary Care Monson,7372.08,0.0,0.0,0.0,0.0,7372.08,2021-05-31,,BH
Baystate Primary Care Monson,5320.15,0.0,0.0,0.0,0.0,5320.15,2021-06-30,,BH
Baystate Primary Care Monson,5771.59,0.0,0.0,0.0,0.0,5771.59,2021-07-31,,BH
Baystate Primary Care Monson,7312.14,2714.65,0.0,0.0,0.0,10026.79,2021-08-31,,BH
Baystate Primary Care Monson,11882.7,0.0,2714.65,0.0,0.0,14597.35,2021-09-30,,BH
Baystate Primary Care Monson,7400.97,0.0,0.0,2714.65,0.0,10115.62,2021-10-31,,BH
Baystate Primary Care Monson,5975.64,0.0,0.0,0.0,0.0,5975.64,2021-11-30,,BH
Baystate Primary Care Monson,5770.4,0.0,0.0,0.0,0.0,5770.4,2021-12-31,,BH
Baystate Primary Care Monson,12270.15,6464.07,6049.95,3465.45,3081.78,31331.4,2020-12-31,,BH
Baystate Primary Care Monson,13561.56,6049.95,3465.45,0.0,3081.78,26158.74,2020-11-30,,BH
Baystate Primary Care Monson,12514.02,3465.45,0.0,0.0,3081.78,19061.25,2020-10-31,,BH
Baystate Primary Care Monson,8996.28,0.0,0.0,2627.78,454.0,12078.06,2020-09-30,,BH
Baystate Primary Care Monson,9426.07,0.0,2627.78,454.0,0.0,12507.85,2020-08-31,,BH
Baystate Primary Care Monson,7988.28,2627.78,454.0,0.0,0.0,11070.06,2020-07-31,,BH
Baystate Primary Care Monson,7381.87,454.0,0.0,0.0,0.0,7835.87,2020-06-30,,BH
Baystate Primary Care Monson,9969.21,0.0,0.0,0.0,0.0,9969.21,2020-05-31,,BH
Baystate Primary Care Monson,5119.48,0.0,0.0,0.0,0.0,5119.48,2020-04-30,,BH
Baystate Primary Care Monson,4594.56,0.0,1197.62,0.0,1664.92,7457.1,2020-03-31,,BH
Baystate Primary Care Monson,5011.62,1197.62,0.0,0.0,1664.92,7874.16,2020-02-29,,BH
Baystate Primary Care Monson,3369.32,0.0,0.0,1664.92,0.0,5034.24,2020-01-31,,BH
Baystate Primary Care Monson,4417.73,0.0,0.0,0.0,0.0,4417.73,2022-01-31,,BH
Baystate Primary Care Monson,4417.73,0.0,0.0,0.0,0.0,4417.73,2022-02-02,,BH
Baystate Primary Care Monson,4417.73,0.0,0.0,0.0,0.0,4417.73,2022-03-03,,BH
Baystate Primary Care Monson,4417.73,0.0,0.0,0.0,0.0,4417.73,2022-04-04,,BH
Baystate Primary Care Monson,4417.73,0.0,0.0,0.0,0.0,4417.73,2022-05-05,,BH
Baystate Primary Care Westfield,2033.1,0.0,0.0,0.0,0.0,2033.1,2021-08-31,,BH
Baystate Primary Care Westfield,3589.92,0.0,0.0,0.0,0.0,3589.92,2021-09-30,,BH
Baystate Primary Care Westfield,2659.77,2033.1,0.0,0.0,0.0,4692.87,2021-10-31,,BH
Baystate Primary Care Westfield,3313.71,1556.82,2033.1,0.0,0.0,6903.63,2021-11-30,,BH
Baystate Primary Care Westfield,6445.0,0.0,0.0,0.0,0.0,6445.0,2021-12-31,,BH
Baystate Primary Care Westfield,3860.19,0.0,0.0,0.0,0.0,3860.19,2022-01-31,,BH
Baystate Primary Care Westfield,3860.19,0.0,0.0,0.0,0.0,3860.19,2022-02-02,,BH
Baystate Primary Care Westfield,3860.19,0.0,0.0,0.0,0.0,3860.19,2022-03-03,,BH
Baystate Primary Care Westfield,3860.19,0.0,0.0,0.0,0.0,3860.19,2022-04-04,,BH
Baystate Primary Care Westfield,3860.19,0.0,0.0,0.0,0.0,3860.19,2022-05-05,,BH
Baytown Vascular Surgery,0.0,759.1,891.6,450.0,0.0,2100.7,2021-01-31,,HM
Baytown Vascular Surgery,0.0,602.8,0.0,0.0,450.0,1052.8,2021-03-31,,HM
Baytown Vascular Surgery,394.0,937.2,779.1,427.0,450.0,2987.3,2021-02-28,,HM
Baytown Vascular Surgery,483.8,0.0,0.0,0.0,0.0,483.8,2021-04-30,,HM
Baytown Vascular Surgery,0.0,810.2,483.8,0.0,0.0,1294.0,2021-05-31,,HM
Baytown Vascular Surgery,373.2,548.2,0.0,0.0,0.0,921.4,2021-06-30,,HM
Baytown Vascular Surgery,0.0,522.2,0.0,0.0,0.0,522.2,2021-07-31,,HM
Baytown Vascular Surgery,0.0,363.8,0.0,0.0,0.0,363.8,2021-08-31,,HM
Baytown Vascular Surgery,450.2,0.0,0.0,0.0,0.0,450.2,2021-09-30,,HM
Baytown Vascular Surgery,0.0,809.6,0.0,0.0,0.0,809.6,2021-10-31,,HM
Baytown Vascular Surgery,575.6,366.0,0.0,0.0,0.0,941.6,2021-11-30,,HM
Baytown Vascular Surgery,450.37,444.92,575.6,0.0,0.0,1470.89,2021-12-31,,HM
Baytown Vascular Surgery,0.0,891.6,450.0,0.0,0.0,1341.6,2020-12-31,,HM
Baytown Vascular Surgery,445.0,450.0,0.0,0.0,0.0,895.0,2020-11-30,,HM
Baytown Vascular Surgery,0.0,898.0,0.0,0.0,0.0,898.0,2020-10-31,,HM
Baytown Vascular Surgery,392.2,336.0,0.0,0.0,0.0,728.2,2020-09-30,,HM
Baytown Vascular Surgery,0.0,813.4,632.0,0.0,0.0,1445.4,2020-08-31,,HM
Baytown Vascular Surgery,0.0,1216.8,625.4,0.0,0.0,1842.2,2020-07-31,,HM
Baytown Vascular Surgery,524.8,100.6,0.0,0.0,0.0,625.4,2020-06-30,,HM
Baytown Vascular Surgery,836.73,0.0,0.0,0.0,0.0,836.73,2022-01-31,,HM
Baytown Vascular Surgery,836.73,0.0,0.0,0.0,0.0,836.73,2022-02-02,,HM
Baytown Vascular Surgery,836.73,0.0,0.0,0.0,0.0,836.73,2022-03-03,,HM
Baytown Vascular Surgery,836.73,0.0,0.0,0.0,0.0,836.73,2022-04-04,,HM
Baytown Vascular Surgery,836.73,0.0,0.0,0.0,0.0,836.73,2022-05-05,,HM
Baytown-Pediatrics,2952.17,0.0,0.0,0.0,0.0,2952.17,2019-03-31,,TCP
Baytown-Pediatrics,2546.39,0.0,0.0,0.0,0.0,2546.39,2019-04-30,,TCP
Baytown-Pediatrics,3505.1,0.0,0.0,0.0,0.0,3505.1,2019-05-31,,TCP
Baytown-Pediatrics,2403.43,103.62,0.0,0.0,0.0,2507.05,2019-06-30,,TCP
Baytown-Pediatrics,2995.08,0.0,0.0,0.0,0.0,2995.08,2019-07-31,,TCP
Baytown-Pediatrics,3080.5,0.0,0.0,0.0,0.0,3080.5,2019-08-31,,TCP
Baytown-Pediatrics,2542.37,2409.1,0.0,0.0,0.0,4951.47,2019-12-31,,TCP
Baytown-Pediatrics,4951.47,0.0,0.0,0.0,0.0,4951.47,2019-11-30,,TCP
Baytown-Pediatrics,4951.47,0.0,0.0,0.0,0.0,4951.47,2019-10-30,,TCP
Baytown-Pediatrics,4951.47,0.0,0.0,0.0,0.0,4951.47,2019-09-30,,TCP
Baytown-Pediatrics,3365.41,0.0,0.0,0.0,0.0,3365.41,2021-01-31,,TCP
Baytown-Pediatrics,2768.71,0.0,0.0,0.0,0.0,2768.71,2021-03-31,,TCP
Baytown-Pediatrics,2782.75,0.0,0.0,0.0,0.0,2782.75,2021-02-28,,TCP
Baytown-Pediatrics,3209.0,0.0,0.0,0.0,0.0,3209.0,2021-04-30,,TCP
Baytown-Pediatrics,2677.63,0.0,0.0,0.0,0.0,2677.63,2021-05-31,,TCP
Baytown-Pediatrics,4251.14,0.0,0.0,0.0,0.0,4251.14,2021-06-30,,TCP
Baytown-Pediatrics,4228.7,0.0,0.0,0.0,0.0,4228.7,2021-07-31,,TCP
Baytown-Pediatrics,5522.34,0.0,0.0,0.0,0.0,5522.34,2021-08-31,,TCP
Baytown-Pediatrics,5298.09,0.0,0.0,0.0,0.0,5298.09,2021-09-30,,TCP
Baytown-Pediatrics,1851.79,0.0,0.0,0.0,0.0,1851.79,2021-10-31,,TCP
Baytown-Pediatrics,3847.09,0.0,0.0,0.0,0.0,3847.09,2021-11-30,,TCP
Baytown-Pediatrics,1658.36,0.0,0.0,0.0,0.0,1658.36,2021-12-31,,TCP
Baytown-Pediatrics,2677.82,0.0,0.0,0.0,0.0,2677.82,2020-12-31,,TCP
Baytown-Pediatrics,5697.83,2714.3,0.0,0.0,0.0,8412.13,2020-11-30,,TCP
Baytown-Pediatrics,5486.47,0.0,0.0,0.0,0.0,5486.47,2020-10-31,,TCP
Baytown-Pediatrics,2714.3,0.0,0.0,0.0,0.0,2714.3,2020-09-30,,TCP
Baytown-Pediatrics,5045.96,0.0,0.0,0.0,0.0,5045.96,2020-08-31,,TCP
Baytown-Pediatrics,5015.79,0.0,0.0,0.0,0.0,5015.79,2020-07-31,,TCP
Baytown-Pediatrics,2767.94,0.0,0.0,0.0,0.0,2767.94,2020-06-30,,TCP
Baytown-Pediatrics,3054.37,0.0,0.0,0.0,0.0,3054.37,2020-05-31,,TCP
Baytown-Pediatrics,1481.07,0.0,0.0,0.0,0.0,1481.07,2020-04-30,,TCP
Baytown-Pediatrics,5543.43,0.0,0.0,0.0,0.0,5543.43,2020-03-31,,TCP
Baytown-Pediatrics,2926.44,0.0,0.0,0.0,0.0,2926.44,2020-02-29,,TCP
Baytown-Pediatrics,5311.54,0.0,0.0,0.0,0.0,5311.54,2020-01-31,,TCP
Beachwood,1785.84,581.7,0.0,0.0,0.0,2367.54,2021-01-31,,CCF
Beachwood,2023.14,1614.06,0.0,0.0,0.0,3637.2,2021-03-31,,CCF
Beachwood,2262.12,194.25,0.0,0.0,0.0,2456.37,2021-02-28,,CCF
Beachwood,2206.89,599.13,1614.06,0.0,0.0,4420.08,2021-04-30,,CCF
Beachwood,1300.11,1684.2,0.0,1614.06,0.0,4598.37,2021-05-31,,CCF
Beachwood,0.0,522.69,1684.2,0.0,1614.06,3820.95,2021-06-30,,CCF
Beachwood,0.0,0.0,522.69,1684.2,1614.06,3820.95,2021-07-31,,CCF
Beachwood,0.0,0.0,0.0,522.69,3298.26,3820.95,2021-08-31,,CCF
Beachwood,0.0,0.0,0.0,0.0,3820.95,3820.95,2021-09-30,,CCF
Beachwood,0.0,0.0,0.0,0.0,1430.94,1430.94,2021-10-31,,CCF
Beachwood,2576.28,1491.84,1764.48,6975.15,0.0,12807.75,2020-12-31,,CCF
Beachwood,2503.41,1764.48,6975.15,0.0,0.0,11243.04,2020-11-30,,CCF
Beachwood,2567.73,6975.15,0.0,0.0,0.0,9542.88,2020-10-31,,CCF
Beachwood,7824.18,0.0,0.0,0.0,0.0,7824.18,2020-09-30,,CCF
Beachwood,1425.27,0.0,0.0,0.0,0.0,1425.27,2020-08-31,,CCF
Beachwood,1424.46,0.0,0.0,0.0,0.0,1424.46,2019-03-31,,MHS
Beachwood,1557.06,0.0,0.0,0.0,0.0,1557.06,2019-04-30,,MHS
Beachwood,1645.85,0.0,0.0,0.0,0.0,1645.85,2019-05-31,,MHS
Beachwood,1404.01,0.0,0.0,0.0,0.0,1404.01,2019-06-30,,MHS
Beachwood,1525.61,0.0,0.0,0.0,0.0,1525.61,2019-07-31,,MHS
Beachwood,1535.44,0.0,0.0,0.0,0.0,1535.44,2019-08-31,,MHS
Beachwood,1488.78,1454.5,0.0,0.0,0.0,2943.28,2019-12-31,,MHS
Beachwood,2943.28,0.0,0.0,0.0,0.0,2943.28,2019-11-30,,MHS
Beachwood,2943.28,0.0,0.0,0.0,0.0,2943.28,2019-10-30,,MHS
Beachwood,2943.28,0.0,0.0,0.0,0.0,2943.28,2019-09-30,,MHS
Beachwood,0.0,0.0,0.0,0.0,803.8,803.8,2020-05-31,,MHS
Beachwood,142.51,0.0,0.0,0.0,803.8,946.31,2020-04-30,,MHS
Beachwood,1753.15,946.26,1565.44,0.0,803.8,5068.65,2020-03-31,,MHS
Beachwood,1448.23,1565.44,0.0,803.8,0.0,3817.47,2020-02-29,,MHS
Beachwood,2122.03,0.0,803.8,0.0,0.0,2925.83,2020-01-31,,MHS
Beachwood Health Center,28.0,0.0,0.0,0.0,0.0,28.0,2020-06-30,,Metro Health System-Dermatology (MAIN)
Beachwood Health Center,28.0,0.0,0.0,0.0,0.0,28.0,2020-05-31,,Metro Health System-Dermatology (MAIN)
Beacon Memorial Hospital,1175.02,0.0,0.0,0.0,0.0,1175.02,2021-01-31,,EGH
Beacon Memorial Hospital,1524.38,0.0,0.0,0.0,0.0,1524.38,2021-03-31,,EGH
Beacon Memorial Hospital,1096.04,0.0,0.0,0.0,0.0,1096.04,2021-02-28,,EGH
Beacon Memorial Hospital,796.4,0.0,0.0,0.0,0.0,796.4,2021-04-30,,EGH
Beacon Memorial Hospital,735.9,0.0,0.0,0.0,0.0,735.9,2021-05-31,,EGH
Beacon Memorial Hospital,1492.04,0.0,0.0,0.0,0.0,1492.04,2021-06-30,,EGH
Beacon Memorial Hospital,597.74,0.0,0.0,0.0,0.0,597.74,2021-07-31,,EGH
Beacon Memorial Hospital,353.1,0.0,0.0,0.0,0.0,353.1,2021-08-31,,EGH
Beacon Memorial Hospital,309.1,0.0,0.0,0.0,0.0,309.1,2021-09-30,,EGH
Beacon Memorial Hospital,325.6,0.0,0.0,0.0,0.0,325.6,2021-10-31,,EGH
Beacon Memorial Hospital,512.82,0.0,0.0,0.0,0.0,512.82,2021-11-30,,EGH
Beacon Memorial Hospital,356.84,144.1,0.0,0.0,0.0,500.94,2021-12-31,,EGH
Beacon Memorial Hospital,992.64,0.0,0.0,0.0,0.0,992.64,2020-12-31,,EGH
Beacon Memorial Hospital,1553.42,43.56,0.0,0.0,0.0,1596.98,2020-11-30,,EGH
Beacon Memorial Hospital,805.2,0.0,0.0,0.0,0.0,805.2,2020-10-31,,EGH
Beacon Memorial Hospital,43.56,0.0,0.0,0.0,0.0,43.56,2020-09-30,,EGH
Beacon Orthopedics and Sports Medicine (MAIN),62.56,0.0,0.0,0.0,0.0,62.56,2020-04-30,,BEACON
Beacon Orthopedics and Sports Medicine (MAIN),203.94,307.26,0.0,0.0,0.0,511.2,2020-03-31,,BEACON
Beacon Orthopedics and Sports Medicine (MAIN),3332.17,0.0,0.0,0.0,0.0,3332.17,2020-02-29,,BEACON
Beacon Orthopedics and Sports Medicine (MAIN),4785.37,0.0,0.0,0.0,0.0,4785.37,2020-01-31,,BEACON
Beaver Dam Community,13734.73,6321.9,7693.89,7654.8,7929.17,43334.49,2019-03-31,,IHC
Beaver Dam Community,15259.32,7633.45,6321.9,7693.89,15583.97,52492.53,2019-04-30,,IHC
Beaver Dam Community,14746.23,7686.9,7044.24,0.0,0.0,29477.37,2019-05-31,,IHC
Beaver Dam Community,15885.59,0.0,7686.9,7044.24,0.0,30616.73,2019-06-30,,IHC
Beaver Dam Community,7790.55,0.0,0.0,0.0,0.0,7790.55,2019-07-31,,IHC
Beaver Dam Community,16382.92,7508.88,0.0,0.0,0.0,23891.8,2019-08-31,,IHC
Beaver Dam Community,16509.89,15425.7,0.0,0.0,0.0,31935.59,2019-12-31,,IHC
Beaver Dam Community,31935.59,0.0,0.0,0.0,0.0,31935.59,2019-11-30,,IHC
Beaver Dam Community,31935.59,0.0,0.0,0.0,0.0,31935.59,2019-10-30,,IHC
Beaver Dam Community,31935.59,0.0,0.0,0.0,0.0,31935.59,2019-09-30,,IHC
Beaver Dam Community,975.67,5784.5,0.0,0.0,0.0,6760.17,2020-05-31,,ENVISION
Beaver Dam Community,12830.9,6625.67,0.0,0.0,8112.9,27569.47,2020-04-30,,ENVISION
Beaver Dam Community,18480.9,0.0,0.0,7927.95,8112.9,34521.75,2020-03-31,,ENVISION
Beaver Dam Community,26930.24,0.0,7927.95,8112.9,0.0,42971.09,2020-02-29,,ENVISION
Beaver Dam Community,22514.45,7927.95,8112.9,0.0,0.0,38555.3,2020-01-31,,ENVISION
Becker Clinic,2629.28,1994.81,0.0,0.0,0.0,4624.09,2019-03-31,,CCH
Becker Clinic,5828.34,0.0,0.0,0.0,0.0,5828.34,2019-04-30,,CCH
Becker Clinic,2593.39,3344.82,0.0,0.0,0.0,5938.21,2019-05-31,,CCH
Becker Clinic,4755.69,0.0,0.0,0.0,0.0,4755.69,2019-06-30,,CCH
Becker Clinic,2557.47,1129.84,0.0,0.0,0.0,3687.31,2019-07-31,,CCH
